time (s),lead_II (mV)
0.5740574057405741,7.303697399494738e-122
0.5760576057605761,3.109877853403891e-123
0.5780578057805781,1.300833032003759e-124
0.5800580058005801,5.3453659892494383e-126
0.5820582058205821,2.157799064749594e-127
0.5840584058405841,8.557013552364978e-129
0.5860586058605861,3.3335817043387873e-130
0.588058805880588,1.275785473570469e-131
0.59005900590059,4.796471481312131e-133
0.592059205920592,1.77151055861036e-134
0.594059405940594,6.42751780794141e-136
0.596059605960596,2.290975774124785e-137
0.598059805980598,8.02186538503722e-139
0.6000600060006,2.7593570979179537e-140
0.6020602060206021,9.324340197817855e-142
0.6040604060406041,3.0953230217797406e-143
0.6060606060606061,1.0094190815267298e-144
0.6080608060806081,3.2338115458322772e-146
0.6100610061006101,1.0177370131022388e-147
0.6120612061206121,3.1465460786345533e-149
0.6140614061406141,9.55675137314555e-151
0.6160616061606161,2.8514393857814594e-152
0.618061806180618,8.357871030135161e-154
0.62006200620062,2.406605203275013e-155
0.622062206220622,6.807563518178376e-157
0.624062406240624,1.8917172232958827e-158
0.626062606260626,5.1641446489277834e-160
0.628062806280628,1.3848995286748736e-161
0.6300630063006301,3.656035756500449e-163
0.6320632063206321,7.142824042343102e-163
0.6340634063406341,6.202765020237565e-160
0.6360636063606361,5.127799746639207e-157
0.6380638063806381,3.982246300835905e-154
0.6400640064006401,2.9052020628563662e-151
0.6420642064206421,1.9910205181091243e-148
0.6440644064406441,1.2818177840044724e-145
0.6460646064606461,7.752254382499009e-143
0.648064806480648,4.404340663875079e-140
0.65006500650065,2.350633690427084e-137
0.652065206520652,1.1785287324017193e-134
0.654065406540654,5.5506847080934134e-132
0.656065606560656,2.4558628441297194e-129
0.658065806580658,1.020734569371229e-126
0.6600660066006601,3.9854072227609526e-124
0.6620662066206621,1.461785834868507e-121
0.6640664066406641,5.036698565089513e-119
0.6660666066606661,1.6302692479780786e-116
0.6680668066806681,4.957056605373398e-114
0.6700670067006701,1.4159228334734937e-111
0.6720672067206721,3.79932510939822e-109
0.6740674067406741,9.576889925194899e-107
0.6760676067606761,2.2677422898233182e-104
0.678067806780678,5.044452857392018e-102
0.68006800680068,1.0541091951838774e-99
0.682068206820682,2.0692277843494758e-97
0.684068406840684,3.815769796505986e-95
0.686068606860686,6.610087314908254e-93
0.688068806880688,1.0756807379984606e-90
0.6900690069006901,1.644412437323122e-88
0.6920692069206921,2.361507228243774e-86
0.6940694069406941,3.185803396797388e-84
0.6960696069606961,4.0373818667946704e-82
0.6980698069806981,4.8065321399118025e-80
0.7000700070007001,5.375452623679355e-78
0.7020702070207021,5.647410954046792e-76
0.7040704070407041,5.5735886170073635e-74
0.7060706070607061,5.167394214557436e-72
0.708070807080708,4.500486301001218e-70
0.71007100710071,3.6821244165252527e-68
0.712071207120712,2.8300143596572416e-66
0.714071407140714,2.0432898835030517e-64
0.716071607160716,1.3858700067209896e-62
0.7180718071807181,8.830111187080464e-61
0.7200720072007201,5.285194981483678e-59
0.7220722072207221,2.9717140740577116e-57
0.7240724072407241,1.5696549488649632e-55
0.7260726072607261,7.788476817621723e-54
0.7280728072807281,3.630379572735364e-52
0.7300730073007301,1.5896543528207316e-50
0.7320732073207321,6.538897620406672e-49
0.7340734073407341,2.5267224386195864e-47
0.7360736073607361,9.171950495018789e-46
0.738073807380738,3.1276419693690533e-44
0.74007400740074,1.0018980419758937e-42
0.742074207420742,3.014957460665663e-41
0.744074407440744,8.522951464292164e-40
0.746074607460746,2.263341085444703e-38
0.7480748074807481,5.646263789557423e-37
0.7500750075007501,1.3231938899123118e-35
0.7520752075207521,2.9129764576383815e-34
0.7540754075407541,6.0242311588454576e-33
0.7560756075607561,1.170354546966624e-31
0.7580758075807581,2.1359172877306864e-30
0.7600760076007601,3.6618671162072686e-29
0.7620762076207621,5.897553580216376e-28
0.7640764076407641,8.922619547740839e-27
0.7660766076607661,1.2681307135915874e-25
0.768076807680768,1.6931164612069185e-24
0.77007700770077,2.1235417728037256e-23
0.772077207720772,2.501992193665872e-22
0.774077407740774,2.769250593895396e-21
0.7760776077607761,2.8793186487804554e-20
0.7780778077807781,2.812343523788967e-19
0.7800780078007801,2.5804661792535895e-18
0.7820782078207821,2.2242271625724212e-17
0.7840784078407841,1.8009898872693254e-16
0.7860786078607861,1.3699180050708925e-15
0.7880788078807881,9.78879060767004e-15
0.7900790079007901,6.570745841474458e-14
0.7920792079207921,4.1433485082756e-13
0.7940794079407941,2.454366562154717e-12
0.7960796079607961,1.3657730914996487e-11
0.7980798079807981,7.139517193269444e-11
0.8000800080008,3.505986996518657e-10
0.802080208020802,1.6173459433684194e-09
0.804080408040804,7.008849128765723e-09
0.8060806080608061,2.8532620816742258e-08
0.8080808080808081,1.0911583580764227e-07
0.8100810081008101,3.9199909804925446e-07
0.8120812081208121,1.3229198021917017e-06
0.8140814081408141,4.194045446561533e-06
0.8160816081608161,1.2490617594069102e-05
0.8180818081808181,3.494506544090072e-05
0.8200820082008201,9.184150019804107e-05
0.8220822082208221,0.0002267478853876603
0.8240824082408241,0.0005258945709515098
0.8260826082608261,0.001145790704541436
0.8280828082808281,0.002345109182600934
0.83008300830083,0.004508914552916544
0.832083208320832,0.008143893929947126
0.834083408340834,0.013817942378338943
0.8360836083608361,0.022024487504626482
0.8380838083808381,0.032977627717738
0.8400840084008401,0.046385706517926645
0.8420842084208421,0.06129147969354379
0.8440844084408441,0.07607942154299585
0.8460846084608461,0.08871263168871463
0.8480848084808481,0.0971750760918079
0.8500850085008501,0.0999943544990388
0.8520852085208521,0.09666009962756875
0.8540854085408541,0.08777486315189835
0.8560856085608561,0.07487627816620661
0.8580858085808581,0.060002521663504504
0.86008600860086,0.045169566353333204
0.862086208620862,0.031942838469915545
0.8640864086408641,0.021220335935364886
0.8660866086608661,0.013242871646743634
0.8680868086808681,0.007763601764864424
0.8700870087008701,0.0042755845176858055
0.8720872087208721,0.002211968341298274
0.8740874087408741,0.00107501242366493
0.8760876087608761,0.0004907939778156746
0.8780878087808781,0.00021049226065809765
0.8800880088008801,8.480553631971504e-05
0.8820882088208821,3.2096926152437306e-05
0.8840884088408841,1.141179197753732e-05
0.8860886088608861,3.811495533670464e-06
0.8880888088808881,1.1958815051039491e-06
0.89008900890089,3.524780270519951e-07
0.892089208920892,9.759489785071155e-08
0.8940894089408941,2.538477650854764e-08
0.8960896089608961,6.202556655001635e-09
0.8980898089808981,1.4237026747458541e-09
0.9000900090009001,3.0698632329684666e-10
0.9020902090209021,6.21827492433957e-11
0.9040904090409041,1.1832376399563284e-11
0.9060906090609061,2.1150722105124464e-12
0.9080908090809081,3.551645304659643e-13
0.9100910091009101,5.6025422535023174e-14
0.9120912091209121,8.302174538136541e-15
0.9140914091409141,1.1557123217180958e-15
0.9160916091609161,1.5113282249392877e-16
0.9180918091809182,1.8566028298568846e-17
0.92009200920092,2.142547151964021e-18
0.922092209220922,2.322699006253984e-19
0.9240924092409241,2.3654111804237515e-20
0.9260926092609261,2.2629320932933384e-21
0.9280928092809281,2.0337031607036781e-22
0.9300930093009301,1.716938625150528e-23
0.9320932093209321,1.3616739951092075e-24
0.9340934093409341,1.0144781125530731e-25
0.9360936093609361,7.100082334555079e-27
0.9380938093809381,4.668047362061873e-28
0.9400940094009401,2.8830905854175754e-29
0.9420942094209421,1.6727555809098178e-30
0.9440944094409441,9.117123808787758e-32
0.9460946094609461,4.668038000794217e-33
0.9480948094809482,2.2452364213042828e-34
0.95009500950095,1.0144740437035251e-35
0.9520952095209521,4.305969667191766e-37
0.9540954095409541,1.7169282957634976e-38
0.9560956095609561,6.4310889333008894e-40
0.9580958095809581,2.2629139410791927e-41
0.9600960096009601,7.480019430905204e-43
0.9620962096209621,2.322675716730795e-44
0.9640964096409641,6.775254265281133e-46
0.9660966096609661,1.8565804906639322e-47
0.9680968096809681,4.779177185617628e-49
0.9700970097009701,1.155696098217463e-50
0.9720972097209721,2.6253386206811623e-52
0.9740974097409741,5.60245237176052e-54
0.9760976097609761,1.1231097158493968e-55
0.9780978097809782,2.1150340368677915e-57
0.98009800980098,3.741654671632927e-59
0.9820982098209821,6.2181502246428355e-61
0.9840984098409841,9.70755551070658e-63
0.9860986098609861,1.423671269150562e-64
0.9880988098809881,1.9613754007693254e-66
0.9900990099009901,2.5384165637982372e-68
0.9920992099209921,3.086144289515015e-70
0.9940994099409941,3.524688380239799e-72
0.9960996099609961,3.781606987622324e-74
0.9980998099809981,3.8113885254382995e-76
1.000100010001,3.6086205495138795e-78
1.0021002100210021,3.2095960661934993e-80
1.004100410041004,2.68170317129811e-82
1.0061006100610062,2.1048550684584034e-84
1.008100810081008,1.551975477609546e-86
1.0101010101010102,1.0749757752801314e-88
1.012101210121012,6.994612594613412e-91
1.0141014101410142,4.275430184258918e-93
1.016101610161016,2.454975361564315e-95
1.0181018101810182,1.3242367069878172e-97
1.02010201020102,6.710197018279737e-100
1.0221022102210222,3.1941557335701475e-102
1.024102410241024,1.4283283853585976e-104
1.026102610261026,5.999999481337466e-107
1.0281028102810281,2.3676937295714284e-109
1.03010301030103,8.777099072619479e-112
1.0321032103210321,3.056522819186335e-114
1.034103410341034,9.998974245830625e-117
1.0361036103610362,3.072800907901143e-119
1.038103810381038,8.870836209955874e-122
1.0401040104010402,2.4057243500849487e-124
1.042104210421042,6.128840693056368e-127
1.0441044104410442,1.466769825777163e-129
1.046104610461046,3.297590830052227e-132
1.0481048104810482,6.964384363444914e-135
1.05010501050105,1.381719421707565e-137
1.0521052105210522,2.575183363113104e-140
1.054105410541054,4.508661379747361e-143
1.056105610561056,7.415462545228137e-146
1.0581058105810581,1.1457240713676962e-148
1.06010601060106,1.6629262731263013e-151
1.0621062106210621,2.267342442286243e-154
1.064106410641064,2.904105609826898e-157
1.0661066106610662,3.494289307044136e-160
1.068106810681068,3.949630592179231e-163
1.0701070107010702,4.193776312285257e-166
1.072107210721072,4.183167088512477e-169
1.0741074107410742,3.91973157183039e-172
1.076107610761076,3.450313897099952e-175
1.0781078107810782,2.853067543151971e-178
1.08010801080108,2.2162393640480427e-181
1.0821082108210822,1.617232427764615e-184
1.0841084108410841,1.1086115090594988e-187
1.086108610861086,7.139001780112621e-191
1.0881088108810881,4.318637613645142e-194
1.09010901090109,2.454184455896674e-197
1.0921092109210921,1.3101433131105027e-200
1.094109410941094,6.57024513690918e-204
1.0961096109610962,3.0952483996619375e-207
1.098109810981098,1.3698108674418517e-210
1.1001100110011002,5.694778967818737e-214
1.102110211021102,2.224048751605275e-217
1.1041104110411042,8.159487823358478e-221
1.106110611061106,2.8121122990992313e-224
1.1081108110811082,9.104447300629137e-228
1.11011101110111,2.769017359233365e-231
1.1121112111211122,7.911319715208878e-235
1.1141114111411141,2.1233586635154938e-238
1.116111611161116,5.353637318217106e-242
1.1181118111811181,1.268018822020283e-245
1.12011201120112,2.8213282598678767e-249
1.1221122112211221,5.89702139274167e-253
1.124112411241124,1.1578784016494497e-256
1.1261126112611262,2.1357202623988716e-260
1.128112811281128,3.7006409343558455e-264
1.1301130113011302,6.023663380459701e-268
1.132113211321132,9.210762952131731e-272
1.1341134113411342,1.323066526801279e-275
1.136113611361136,1.785331731782569e-279
1.1381138113811382,2.26311869066627e-283
1.14011401140114,2.694926370804657e-287
1.1421142114211422,3.0146551668536685e-291
1.1441144114411441,3.1679589527728256e-295
1.146114611461146,3.127322105760573e-299
1.1481148114811481,2.900125880908948e-303
1.15011501150115,2.526458964434263e-307
1.1521152115211521,2.067563295543e-311
1.154115411541154,1.5894854e-315
1.1561156115611562,1.1479e-319
1.158115811581158,1e-323
1.1601160116011602,0.0
1.162116211621162,0.0
1.1641164116411642,0.0
1.166116611661166,0.0
1.1681168116811682,0.0
1.17011701170117,0.0
1.1721172117211722,0.0
1.1741174117411741,0.0
1.176117611761176,0.0
1.1781178117811781,0.0
1.18011801180118,0.0
1.1821182118211822,0.0
1.184118411841184,0.0
1.1861186118611862,0.0
1.188118811881188,0.0
1.1901190119011902,0.0
1.192119211921192,0.0
1.1941194119411942,0.0
1.196119611961196,0.0
1.1981198119811982,0.0
1.2001200120012,0.0
1.2021202120212022,0.0
1.2041204120412041,0.0
1.206120612061206,0.0
1.2081208120812081,0.0
1.21012101210121,0.0
1.2121212121212122,0.0
1.214121412141214,0.0
1.2161216121612162,0.0
1.218121812181218,0.0
1.2201220122012202,0.0
1.222122212221222,0.0
1.2241224122412242,0.0
1.226122612261226,0.0
1.2281228122812282,0.0
1.2301230123012301,0.0
1.2321232123212322,0.0
1.2341234123412341,0.0
1.236123612361236,0.0
1.2381238123812381,0.0
1.24012401240124,0.0
1.2421242124212422,0.0
1.244124412441244,0.0
1.2461246124612462,0.0
1.248124812481248,0.0
1.2501250125012502,0.0
1.252125212521252,0.0
1.2541254125412542,0.0
1.256125612561256,0.0
1.2581258125812582,0.0
1.2601260126012601,0.0
1.2621262126212622,0.0
1.2641264126412641,0.0
1.266126612661266,0.0
1.2681268126812681,0.0
1.27012701270127,0.0
1.2721272127212722,0.0
1.274127412741274,0.0
1.2761276127612762,0.0
1.278127812781278,0.0
1.2801280128012802,0.0
1.282128212821282,0.0
1.2841284128412842,0.0
1.286128612861286,0.0
1.2881288128812882,0.0
1.2901290129012901,0.0
1.2921292129212922,2.5e-323
1.2941294129412941,3.70406e-319
1.296129612961296,5.089855904e-315
1.2981298129812981,6.5702519611577e-311
1.3001300130013,7.967273525457564e-307
1.3021302130213022,9.075876870541163e-303
1.304130413041304,9.712222624578086e-299
1.3061306130613062,9.76337179104308e-295
1.308130813081308,9.220026979480445e-291
1.3101310131013102,8.179292165032915e-287
1.312131213121312,6.816326997252773e-283
1.3141314131413142,5.336251340508781e-279
1.316131613161316,3.924400322143932e-275
1.3181318131813182,2.711199613127938e-271
1.3201320132013201,1.7595469127367418e-267
1.3221322132213222,1.0727323368284299e-263
1.3241324132413241,6.1437432732765786e-260
1.326132613261326,3.3054143818914177e-256
1.3281328132813282,1.6705902040486597e-252
1.33013301330133,7.931678712092459e-249
1.3321332133213322,3.537622299431771e-245
1.334133413341334,1.4822073996550424e-241
1.3361336133613362,5.8338822171739364e-238
1.338133813381338,2.1570365383131195e-234
1.3401340134013402,7.49218533701206e-231
1.342134213421342,2.4446162141613833e-227
1.3441344134413442,7.493143143433595e-224
1.346134613461346,2.1575880878052675e-220
1.3481348134813482,5.836119926453784e-217
1.3501350135013501,1.4829654908987456e-213
1.3521352135213522,3.539884138702957e-210
1.3541354135413541,7.937764606308115e-207
1.356135613561356,1.6720857637945954e-203
1.3581358135813582,3.308796427496318e-200
1.36013601360136,6.15081567453016e-197
1.3621362136213622,1.0741045148530206e-193
1.364136413641364,1.762022854285506e-190
1.3661366136613662,2.715361759579262e-187
1.368136813681368,3.930927403687625e-184
1.3701370137013702,5.34580994434928e-181
1.372137213721372,6.829409763824059e-178
1.3741374137413742,8.196038562270447e-175
1.376137613761376,9.240085299971972e-172
1.3781378137813782,9.785863039052206e-169
1.3801380138013801,9.735840521398094e-166
1.3821382138213822,9.099110408704722e-163
1.3841384138413841,7.988690274801489e-160
1.386138613861386,6.588755594251712e-157
1.3881388138813882,5.104842856295093e-154
1.39013901390139,3.7154594229542817e-151
1.3921392139213922,2.5403516196147247e-148
1.394139413941394,1.631647383760617e-145
1.3961396139613962,9.844869193395086e-143
1.398139813981398,5.580135652632669e-140
1.4001400140014002,2.9711920797420147e-137
1.402140214021402,1.4861678637245187e-134
1.4041404140414042,6.983227147427676e-132
1.4061406140614061,3.082447134386999e-129
1.4081408140814082,1.2781630851784591e-126
1.4101410141014101,4.978838846257803e-124
1.4121412141214122,1.8218853081438114e-121
1.4141414141414141,6.26275126476592e-119
1.416141614161416,2.0223692740764458e-116
1.4181418141814182,6.134891959536253e-114
1.42014201420142,1.7482540567770205e-111
1.4221422142214222,4.680080636371423e-109
1.424142414241424,1.1769372067525327e-106
1.4261426142614262,2.7803816558282412e-104
1.428142814281428,6.170305994560324e-102
1.4301430143014302,1.2863529731359505e-99
1.432143214321432,2.519212327325145e-97
1.4341434143414342,4.634688564278475e-95
1.4361436143614361,8.009907581768949e-93
1.4381438143814382,1.3004259268671293e-90
1.4401440144014401,1.9833296260663052e-88
1.4421442144214422,2.8415502747261625e-86
1.4441444144414441,3.8244321000892146e-84
1.446144614461446,4.8353702106811284e-82
1.4481448144814482,5.74306420894183e-80
1.45014501450145,6.407797496815023e-78
1.4521452145214522,6.716222115218709e-76
1.454145414541454,6.612908107808049e-74
1.4561456145614562,6.116614228048812e-72
1.458145814581458,5.3147257470849705e-70
1.4601460146014602,4.338122308724775e-68
1.462146214621462,3.3263955519539126e-66
1.4641464146414642,2.3960570566012203e-64
