time (s),lead_II (mV)
0.22004400880176037,0.9997093519247835
0.22204440888177635,0.593056127668917
0.22404480896179235,0.12937065699003236
0.22604520904180836,0.010375196478480949
0.22804560912182437,0.0002898475126059355
0.23004600920184037,-8.368303216377465e-05
0.23204640928185638,-0.00039644355069225873
0.2340468093618724,-0.0015393577616104562
0.23604720944188837,-0.0050929048849693865
0.23804760952190437,-0.014357391165035215
0.24004800960192038,-0.034488167035580365
0.2420484096819364,-0.07059103415843664
0.2440488097619524,-0.12311583382274865
0.2460492098419684,-0.1829629784138736
0.2480496099219844,-0.23168473332989553
0.2500500100020004,-0.2499863632533434
0.2520504100820164,-0.22983673494161783
0.2540508101620324,-0.18005509935726477
0.2560512102420484,-0.12019046282328304
0.2580516103220644,-0.06835942606383248
0.2600520104020804,-0.03312325414757488
0.26205241048209643,-0.013665322796774446
0.26405281056211244,-0.004786149486065649
0.26605321064212845,-0.0013990800256945028
0.26805361072214445,-0.0003010470516972376
0.27005401080216046,0.30002141700411156
0.2720544108821764,0.30013608079486714
0.2740548109621924,0.3002194831616573
0.2760552110422084,0.3003223908443076
0.27805561112222443,0.30046473416976704
0.28005601120224044,0.30066270531607653
0.28205641128225645,0.3009355395079887
0.28405681136227245,0.30130754626272294
0.28605721144228846,0.30180928585700834
0.28805761152230447,0.30247863526348856
0.2900580116023205,0.3033618116436271
0.2920584116823365,0.3045142899222864
0.2940588117623525,0.3060015141627948
0.2960592118423685,0.3078992805904243
0.2980596119223845,0.3102936539355268
0.30006001200240046,0.31328026997329084
0.30206041208241646,0.3169628789017104
0.30406081216243247,0.32145099970726027
0.3060612122424485,0.32685658756131103
0.3080616123224645,0.33328966616390093
0.3100620124024805,0.3408529448468417
0.3120624124824965,0.3496355242131032
0.3140628125625125,0.359705889881265
0.3160632126425285,0.37110449491800307
0.3180636127225445,0.3838363290339548
0.3200640128025605,0.09786395626018551
0.32206441288257653,0.11310156158702514
0.32406481296259254,0.12941057037466583
0.32606521304260855,0.14659738348221543
0.3280656131226245,0.16441370042169492
0.3300660132026405,0.1825597812012059
0.3320664132826565,0.20069082885542777
0.3340668133626725,0.21842646846466854
0.33606721344268853,0.23536306940592547
0.33806761352270454,0.2510884244785349
0.34006801360272054,0.26519808369819414
0.34206841368273655,0.2773124635699646
0.34406881376275256,0.28709373405433114
0.34606921384276856,0.29426144029412576
0.34806961392278457,0.2986058530778736
0.3500700140028006,0.2999981617704113
0.3520704140828166,0.2983968185458927
0.3540708141628326,0.29384959791419596
0.35607121424284854,0.2864912290866553
0.35807161432286455,0.2765367649086503
0.36007201440288056,0.2642711427592262
0.36207241448289657,0.2500356444121543
0.3640728145629126,0.2342121520960723
0.3660732146429286,0.2172062120955732
0.3680736147229446,0.19942994827769076
0.3700740148029606,0.18128581727602042
0.3720744148829766,0.16315207382664035
0.3740748149629926,0.14537063437281225
0.3760752150430086,0.12823780928594014
0.3780756151230246,0.11199814055681008
0.38007601520304063,0.09684135378128193
0.38207641528305664,0.08290222927323646
0.3840768153630726,0.07026303151792672
0.3860772154430886,0.05895801804081166
0.3880776155231046,0.0489794817074251
0.3900780156031206,0.04028476292637576
0.3920784156831366,0.03280369434944824
0.3940788157631526,0.02644600152511779
0.39607921584316863,0.02110826793000084
0.39807961592318464,0.0166801708636963
0.40008001600320064,0.01304979560318895
0.40208041608321665,0.010107930365005156
0.40408081616323266,0.007751327573910195
0.40608121624324867,0.005884983609070421
0.4080816163232647,0.004423537791498693
0.4100820164032807,0.0032919220561935204
0.4120824164832967,0.0024254072032273985
0.41408281656331264,0.0017691925415730825
0.41608321664332865,0.0012776763444080172
0.41808361672334465,0.000913528131808306
0.42008401680336066,0.0006466634502399581
0.42208441688337667,0.0004532001258599728
0.4240848169633927,0.00031445394386436044
0.4260852170434087,0.0002160127509159381
0.4280856171234247,0.00014691192414038187
0.4300860172034407,9.892134745763844e-05
0.4320864172834567,6.594446019742713e-05
0.4340868173634727,4.352331126652914e-05
0.4360872174434887,2.843942807024537e-05
0.4380876175235047,1.8398190224791725e-05
0.44008801760352073,1.1783781170944461e-05
0.4420884176835367,7.4722182856377645e-06
0.4440888177635527,4.691046624611852e-06
0.4460892178435687,2.915716308159068e-06
0.4480896179235847,1.7942216794527144e-06
0.4500900180036007,1.0931059326734667e-06
0.4520904180836167,6.593313411582715e-07
0.4540908181636327,3.9373181311247526e-07
0.45609121824364873,2.3278372348083543e-07
0.45809161832366474,1.3625737940324187e-07
0.46009201840368075,7.896284199918636e-08
0.46209241848369675,4.530444633284444e-08
0.46409281856371276,2.5734409124759994e-08
0.46609321864372877,1.4472477811122716e-08
0.4680936187237448,8.057993285793631e-09
0.4700940188037607,4.441873922729529e-09
0.47209441888377673,2.42415771349012e-09
0.47409481896379274,1.3098176323162535e-09
0.47609521904380875,7.006741755421957e-10
0.47809561912382476,3.710878263165334e-10
0.48009601920384076,1.9457750086899647e-10
0.48209641928385677,1.010098793174556e-10
0.4840968193638728,5.1914706237897416e-11
0.4860972194438888,2.6416316966886245e-11
0.4880976195239048,1.3307897605114135e-11
0.4900980196039208,6.637460532605305e-12
0.4920984196839368,3.277553355206136e-12
0.4940988197639528,1.6023334769884451e-12
0.4960992198439688,7.755527817039591e-13
0.49809961992398477,3.7164229294251363e-13
0.5001000200040008,1.7631701283274092e-13
0.5021004200840168,8.281683429079686e-14
0.5041008201640328,3.851220182303285e-14
0.5061012202440488,1.773100653225411e-14
0.5081016203240648,8.082091226575048e-15
0.5101020204040808,3.647282678700307e-15
0.5121024204840968,1.6295602319722897e-15
0.5141028205641128,7.208198344551205e-16
0.5161032206441288,3.1567366810746563e-16
0.5181036207241448,1.3686906567858132e-16
0.5201040208041608,5.875266433558415e-17
0.5221044208841769,2.496922982291094e-17
0.5241048209641929,1.05060156888111e-17
0.5261052210442089,4.376493227762917e-18
0.5281056211242249,1.804969193830817e-18
0.5301060212042409,7.3700196324649905e-19
0.5321064212842569,2.9793588351018997e-19
0.5341068213642729,1.1924283659460506e-19
0.5361072214442889,4.724948745685885e-20
0.5381076215243049,1.8536051289275814e-20
0.5401080216043209,7.199339607701735e-21
0.5421084216843368,2.768365422913019e-21
0.5441088217643528,1.0539244730642889e-21
0.5461092218443688,3.9723808530430267e-22
0.5481096219243848,1.482339181007901e-22
0.5501100220044008,5.476456136166451e-23
0.5521104220844169,2.0031199510973304e-23
0.5541108221644329,7.253867476938063e-24
0.5561112222444489,2.600684055403837e-24
0.5581116223244649,9.23125803189958e-25
0.5601120224044809,3.244064671879243e-25
0.5621124224844969,1.1286867686024376e-25
0.5641128225645129,3.8878784775712695e-26
0.5661132226445289,1.3258892431840685e-26
0.5681136227245449,4.4766911188009955e-27
0.5701140228045609,1.4964504130882007e-27
0.5721144228845769,4.952481345111295e-28
0.5741148229645929,1.6227016719992052e-28
0.5761152230446089,5.263926740562688e-29
0.5781156231246249,1.6905822573623855e-29
0.580116023204641,5.375490448571237e-30
0.582116423284657,1.692213672878279e-30
0.584116823364673,5.27409104374629e-31
0.586117223444689,1.6274039385936243e-31
0.588117623524705,4.971625654903675e-32
0.590118023604721,1.5036847512671938e-32
0.592118423684737,4.5026738310682734e-33
0.594118823764753,1.3348716155753251e-33
0.596119223844769,3.917994536391454e-34
0.5981196239247849,1.1385273587445308e-34
0.6001200240048009,3.275506259726046e-35
0.6021204240848169,9.329722228720957e-36
0.6041208241648329,2.6309604001544326e-36
0.6061212242448489,7.345396207166787e-37
0.6081216243248649,2.030352567044398e-37
0.610122024404881,5.55626574393928e-38
0.612122424484897,1.505392945002894e-38
0.614122824564913,4.038053432649239e-39
0.616123224644929,1.0723821187295025e-39
0.618123624724945,2.8195667711094043e-40
0.620124024804961,7.33956838226241e-41
0.622124424884977,1.8915332332180338e-41
0.624124824964993,4.826282602479137e-42
0.626125225045009,1.2191772167513845e-42
0.628125625125025,3.0491321386857508e-43
0.630126025205041,7.549896019715287e-44
0.632126425285057,1.8508064855944736e-44
0.634126825365073,4.491965090497146e-45
0.636127225445089,1.0793618148200974e-45
0.638127625525105,2.5677518126200995e-46
0.640128025605121,6.047757332556215e-47
0.6421284256851371,1.4102333678358493e-47
0.6441288257651531,3.2556891604914516e-48
0.6461292258451691,7.44132372323164e-49
0.6481296259251851,1.6838863653227205e-49
0.6501300260052011,3.7725124355503656e-50
0.6521304260852171,8.367657529908005e-51
0.6541308261652331,1.8375215105100245e-51
0.656131226245249,3.994995402242636e-52
0.658131626325265,8.599148588682669e-53
0.660132026405281,1.8325251361578122e-53
0.662132426485297,3.8663373505396945e-54
0.664132826565313,8.076159118995301e-55
0.666133226645329,1.670187797773563e-55
0.668133626725345,3.4196453147678856e-56
0.670134026805361,6.931897588856547e-57
0.6721344268853771,1.391164637973185e-57
0.6741348269653931,2.76414129532964e-58
0.6761352270454091,5.437474911200536e-59
0.6781356271254251,1.0589845169597188e-59
0.6801360272054411,2.0419131797521086e-60
0.6821364272854571,3.8979857910004526e-61
0.6841368273654731,7.367133647979663e-62
0.6861372274454891,1.378517116110317e-62
0.6881376275255051,2.5537659646333614e-63
0.6901380276055211,4.6838755118934275e-64
0.6921384276855371,8.505207443943271e-65
0.6941388277655531,1.5290433378697167e-65
0.6961392278455691,2.7215103892927957e-66
0.6981396279255851,4.7957387397587276e-67
0.7001400280056012,8.366741524367884e-68
0.7021404280856172,1.4451486003176222e-68
0.7041408281656332,2.4712915160139527e-69
0.7061412282456492,4.183991247479519e-70
0.7081416283256652,7.0131459000720354e-71
0.7101420284056812,1.1638320158746365e-71
0.7121424284856971,1.9121570949813087e-72
0.7141428285657131,3.1113428059097756e-73
0.7161432286457291,5.404442599871251e-74
0.7181436287257451,1.613172905590377e-73
0.7201440288057611,5.713949060905749e-72
0.7221444288857771,2.0449053365728213e-70
0.7241448289657931,7.03276843000111e-69
0.7261452290458091,2.3238126489183286e-67
0.7281456291258251,7.37729545416615e-66
0.7301460292058412,2.250165762916479e-64
0.7321464292858572,6.59406339200374e-63
0.7341468293658732,1.8565771169797773e-61
0.7361472294458892,5.022201560120291e-60
0.7381476295259052,1.3052585715185107e-58
0.7401480296059212,3.259269248400235e-57
0.7421484296859372,7.819251716837638e-56
0.7441488297659532,1.802317996160854e-54
0.7461492298459692,3.991341742735026e-53
0.7481496299259852,8.492345977743167e-52
0.7501500300060012,1.7360319504337054e-50
0.7521504300860172,3.4096438566150006e-49
0.7541508301660332,6.43400794996362e-48
0.7561512302460492,1.166475006403586e-46
0.7581516303260653,2.0318448957510038e-45
0.7601520304060813,3.400375956790828e-44
0.7621524304860973,5.467447117118624e-43
0.7641528305661133,8.446241899002077e-42
0.7661532306461293,1.2536136422091538e-40
0.7681536307261452,1.787661033653035e-39
0.7701540308061612,2.449220624117387e-38
0.7721544308861772,3.223976829050106e-37
0.7741548309661932,4.077342422110274e-36
0.7761552310462092,4.954316296449332e-35
0.7781556311262252,5.783777046739923e-34
0.7801560312062412,6.487249886526612e-33
0.7821564312862572,6.990866049056355e-32
0.7841568313662732,7.238067090559633e-31
0.7861572314462892,7.2000497589146e-30
0.7881576315263052,6.881286837603109e-29
0.7901580316063213,6.31866156379151e-28
0.7921584316863373,5.574447091934122e-27
0.7941588317663533,4.724977785889191e-26
0.7961592318463693,3.847857801223326e-25
0.7981596319263853,3.010644850964708e-24
0.8001600320064013,2.2631915357602344e-23
0.8021604320864173,1.634573158767962e-22
0.8041608321664333,1.1342497336396849e-21
0.8061612322464493,7.561958309962005e-21
0.8081616323264653,4.84374354847128e-20
0.8101620324064813,2.980912814555842e-19
0.8121624324864973,1.762538760883381e-18
0.8141628325665133,1.0012657232349483e-17
0.8161632326465293,5.4648883231904417e-17
0.8181636327265454,2.8657249429053576e-16
0.8201640328065614,1.4438064778176038e-15
0.8221644328865774,6.98883420947466e-15
0.8241648329665934,3.250287370090974e-14
0.8261652330466093,1.452312423011786e-13
0.8281656331266253,6.234758188341732e-13
0.8301660332066413,2.5715824081802904e-12
0.8321664332866573,1.0190665535037664e-11
0.8341668333666733,3.8799481303666774e-11
0.8361672334466893,1.4192880997530558e-10
0.8381676335267053,4.988115177689024e-10
0.8401680336067213,1.6843163113420819e-09
0.8421684336867373,5.4642694389820395e-09
0.8441688337667533,1.7031850145272277e-08
0.8461692338467693,5.100500783430945e-08
0.8481696339267853,1.4675235518425127e-07
0.8501700340068014,4.05675342028823e-07
0.8521704340868174,1.0774407873527338e-06
0.8541708341668334,2.7493465359502316e-06
0.8561712342468494,6.740417911984409e-06
0.8581716343268654,1.5876889963999287e-05
0.8601720344068814,3.593067000774513e-05
0.8621724344868974,7.812435888335705e-05
0.8641728345669134,0.00016320328159191366
0.8661732346469294,0.00032756129363845337
0.8681736347269454,0.000631651509155581
0.8701740348069614,0.0011702637930085626
0.8721744348869774,0.0020831055158166568
0.8741748349669934,0.0035625423779109045
0.8761752350470094,0.005853694852937016
0.8781756351270255,0.00924105147749013
0.8801760352070415,0.014016318884891677
0.8821764352870574,0.02042527063017821
0.8841768353670734,0.028597162253133634
0.8861772354470894,0.038467975369402815
0.8881776355271054,0.049716092693332
0.8901780356071214,0.06173279192012861
0.8921784356871374,0.07364717937524891
0.8941788357671534,0.08441460408867518
0.8961792358471694,0.09296090165378386
0.8981796359271854,0.09835678779702792
0.9001800360072014,0.09998379483123485
0.9021804360872174,0.09765088090591273
0.9041808361672334,0.09163132880267248
0.9061812362472494,0.08261008588901139
0.9081816363272655,0.07155556788184635
0.9101820364072815,0.059549080745105065
0.9121824364872975,0.04761326467946879
0.9141828365673135,0.03657649864035217
0.9161832366473295,0.02699588492141572
0.9181836367273455,0.019143188545570025
0.9201840368073615,0.013042242033236074
0.9221844368873775,0.008537122318241863
0.9241848369673935,0.005368982920436323
0.9261852370474095,0.003244096846490909
0.9281856371274255,0.0018832885634600647
0.9301860372074415,0.0010504156831525502
0.9321864372874575,0.0005628942281673048
0.9341868373674735,0.0002898101979902403
0.9361872374474896,0.00014335795646631762
0.9381876375275056,6.813201126298113e-05
0.9401880376075215,3.11101344061583e-05
0.9421884376875375,1.3648151516088876e-05
0.9441888377675535,5.752638095062693e-06
0.9461892378475695,2.329600981351895e-06
0.9481896379275855,9.063945763721177e-07
0.9501900380076015,3.3882412516443307e-07
0.9521904380876175,1.2168936450197933e-07
0.9541908381676335,4.199061065245381e-08
0.9561912382476495,1.392108315449018e-08
0.9581916383276655,4.434198444755835e-09
0.9601920384076815,1.3569932458790547e-09
0.9621924384876975,3.989334606440266e-10
0.9641928385677135,1.1161662059183284e-10
0.9661932386477295,1.2848753883176015e-11
0.9681936387277456,-2.369618034454968e-10
0.9701940388077616,-2.8792951676900894e-09
0.9721944388877776,-2.8879864416641287e-08
0.9741948389677936,-2.4666192713740194e-07
0.9761952390478096,-1.7950945227763328e-06
0.9781956391278256,-1.1131595560167222e-05
0.9801960392078416,-5.881831652428515e-05
0.9821964392878576,-0.00026482125592415415
0.9841968393678736,-0.0010159636539041857
0.9861972394478896,-0.003321150692211238
0.9881976395279056,-0.009250901810793171
0.9901980396079216,-0.02195657729342458
0.9921984396879376,-0.04440483802553725
0.9941988397679536,-0.07652106736704976
0.9961992398479695,-0.11236131879892114
0.9981996399279855,-0.14058458924852274
1.0002000400080016,-0.14988000001100538
1.0022004400880176,-0.13615535670306902
1.0042008401680336,-0.10539277988705092
1.0062012402480496,-0.06951396593770126
1.0082016403280656,-0.039067718117080825
1.0102020404080816,-0.018702818985882053
1.0122024404880976,-0.0071339158383849225
1.0142028405681136,0.012327945715988468
1.0162032406481296,0.16419495436635032
1.0182036407281456,0.6678707959014081
1.0202040408081616,0.9947667263070902
1.0222044408881776,0.5447330549996666
1.0242048409681936,0.10968958348528005
1.0262052410482096,0.008119238959368126
1.0282056411282257,0.00020244138537141694
1.0302060412082417,-9.659238543808068e-05
1.0322064412882577,-0.0004445060849635467
1.0342068413682737,-0.001703993239690093
1.0362072414482897,-0.005565863352866225
1.0382076415283057,-0.015491064450461726
1.0402080416083217,-0.03673792502223944
1.0422084416883377,-0.07423912551158464
1.0442088417683537,-0.1278309480867593
1.0462092418483697,-0.187553042931279
1.0482096419283857,-0.2344752976825775
1.0502100420084017,-0.24977833085705187
1.0522104420884177,-0.22672352335295975
1.0542108421684337,-0.17535617907924161
1.0562112422484498,-0.11556426211840305
1.0582116423284658,-0.06489146853650601
1.0602120424084818,-0.031041924495723624
1.0622124424884978,-0.012642100379575723
1.0642128425685138,-0.004368604342114892
1.0662132426485298,-0.001255875507935537
1.0682136427285458,-0.0002583566494229859
1.0702140428085618,0.3000344320112009
1.0722144428885778,0.3001428264548929
1.0742148429685938,0.30022665677047844
1.0762152430486098,0.300332118627955
1.0782156431286258,0.3004782969756455
1.0802160432086418,0.3006814907409412
1.0822164432886576,0.30096128824031926
1.0842168433686736,0.3013424587780557
1.0862172434486896,0.30185610913256145
1.0882176435287056,0.3025407466911011
1.0902180436087217,0.30344329749782434
1.0922184436887377,0.3046200113530775
1.0942188437687537,0.3061371516663581
1.0962192438487697,0.3080713464072181
1.0982196439287857,0.31050946081078995
1.1002200440088017,0.31354784442370365
1.1022204440888177,0.31729080782710084
1.1042208441688337,0.3218482011055833
1.1062212442488497,0.32733199942162955
1.1082216443288657,0.3338518523926904
1.1102220444088817,0.34150962324989426
1.1122224444888977,0.35039302885608337
1.1142228445689137,0.3605685881441836
1.1162232446489297,0.37207418761656147
1.1182236447289458,0.38491166932617277
1.1202240448089618,0.09903992881963265
1.1222244448889778,0.11436906682538457
1.1242248449689938,0.130756158551186
1.1262252450490098,0.14800317976495425
1.1282256451290258,0.165857554092929
1.1302260452090418,0.18401566034586261
1.1322264452890578,0.20212946659352501
1.1342268453690738,0.2198162490788205
1.1362272454490898,0.23667112394413717
1.1382276455291058,0.25228188721920247
1.1402280456091218,0.26624544499690506
1.1422284456891378,0.2781849427374903
1.1442288457691538,0.2877665894409141
1.1462292458491699,0.29471513362552787
1.1482296459291859,0.2988269916669238
1.1502300460092019,0.2999801552190067
1.1522304460892179,0.29814020500643623
1.1542308461692339,0.29336201737280404
1.1562312462492499,0.28578704551889245
1.158231646329266,0.27563636338268555
1.160232046409282,0.26319994947953235
1.162232446489298,0.2488229354160109
1.164232846569314,0.23288972838950936
1.16623324664933,0.21580702458984893
1.168233646729346,0.19798675476743002
1.170234046809362,0.1798299463431929
1.172234446889378,0.16171235798680844
1.174234846969394,0.14397255845320847
1.17623524704941,0.12690290163420942
1.178235647129426,0.11074361596804279
1.180236047209442,0.09567999960669554
1.182236447289458,0.08184251135665524
1.184236847369474,0.06930938532529166
1.18623724744949,0.05811128309311882
1.188237647529506,0.04823743425493932
1.190238047609522,0.03964270238705147
1.192238447689538,0.032255042758698116
1.194238847769554,0.02598288130127395
1.1962392478495698,0.020722030766167108
1.1982396479295858,0.016361858650956657
1.2002400480096018,0.012790522214294378
1.2022404480896178,0.009899180281867977
1.2042408481696338,0.007585173312814021
1.2062412482496498,0.0057542284595009435
1.2082416483296659,0.004321793484110821
1.2102420484096819,0.0032136326980649627
1.2122424484896979,0.0023658313495082974
1.2142428485697139,0.00172435485636173
1.2162432486497299,0.0012442992064719833
1.2182436487297459,0.0008889520203541432
1.220244048809762,0.0006287632295039063
1.222244448889778,0.0004403026183142444
1.224244848969794,0.00030526057479504225
1.22624524904981,0.0002095296486400455
1.228245649129826,0.00014238871453175803
1.230246049209842,9.579899903184612e-05
1.232246449289858,6.381190218987893e-05
1.234246849369874,4.208213137530382e-05
1.23624724944989,2.747572002640688e-05
1.238247649529906,1.7760523157506017e-05
1.240248049609922,1.1366264123559704e-05
1.242248449689938,7.201700407823583e-06
1.244248849769954,4.517598963493992e-06
1.24624924984997,2.805663724153975e-06
1.248249649929986,1.7251182768667866e-06
1.250250050010002,1.0501647901744673e-06
1.252250450090018,6.329236843998302e-07
1.254250850170034,3.776596265693908e-07
1.25625125025005,2.2310283485122337e-07
1.258251650330066,1.3048630564130309e-07
1.260252050410082,7.555793840776009e-08
1.262252450490098,4.3316223059108405e-08
1.264252850570114,2.45853491712018e-08
1.26625325065013,1.3815210208465409e-08
1.268253650730146,7.685885876956509e-09
1.270254050810162,4.233364691898931e-09
1.272254450890178,2.30851527442978e-09
1.274254850970194,1.2463359983236221e-09
1.27625525105021,6.661819220112932e-10
1.278255651130226,3.525379418996894e-10
1.280256051210242,1.8470310821148372e-10
1.2822564512902581,9.580713657644007e-11
1.2842568513702741,4.920132907130338e-11
1.2862572514502901,2.501561164118673e-11
1.2882576515303061,1.259217454626441e-11
1.2902580516103221,6.275461384328574e-12
1.2922584516903382,3.096320481099623e-12
1.2942588517703542,1.5125211873293082e-12
1.2962592518503702,7.314966572992018e-13
1.2982596519303862,3.502503212559496e-13
1.3002600520104022,1.6603515663219652e-13
1.3022604520904182,7.792501375050583e-14
1.3042608521704342,3.6208375162369177e-14
1.3062612522504502,1.665698914782234e-14
1.3082616523304662,7.586461996584797e-15
1.310262052410482,3.4208764393520777e-15
1.312262452490498,1.5271820354481147e-15
1.314262852570514,6.749934258299215e-16
1.31626325265053,2.953681050362122e-16
1.318263652730546,1.279625741592517e-16
1.320264052810562,5.488550401567651e-17
1.322264452890578,2.3307069054496215e-17
1.324264852970594,9.798802099775333e-18
1.32626525305061,4.0786235990366904e-18
1.328265653130626,1.6807750258630673e-18
1.330266053210642,6.857421780741165e-19
1.332266453290658,2.7699214672287757e-19
1.334266853370674,1.107718393631199e-19
1.33626725345069,4.3857775059678204e-20
1.338267653530706,1.719171258244346e-20
1.340268053610722,6.671861240368231e-21
1.342268453690738,2.563481492937616e-21
1.3442688537707541,9.751438472707802e-22
1.3462692538507701,3.67250588905913e-22
1.3482696539307861,1.369341071256247e-22
1.3502700540108021,5.054940933694672e-23
1.3522704540908181,1.8474634439986953e-23
1.3542708541708341,6.684838809042108e-24
1.3562712542508502,2.3947564023169433e-24
1.3582716543308662,8.493507290001712e-25
1.3602720544108822,2.9824151873137426e-25
1.3622724544908982,1.036822607070475e-25
1.3642728545709142,3.568585704373681e-26
1.3662732546509302,1.2160267320385131e-26
1.3682736547309462,4.102470156578229e-27
1.3702740548109622,1.3702602399038314e-27
1.3722744548909782,4.531228877784241e-28
1.3742748549709942,1.483488760205445e-28
1.3762752550510102,4.808480269954003e-29
1.3782756551310262,1.5430739303671927e-29
1.3802760552110422,4.902537758996268e-30
1.3822764552910582,1.542092687980943e-30
1.3842768553710743,4.80236677872026e-31
1.3862772554510903,1.4806605031241476e-31
1.3882776555311063,4.5197142134521965e-32
1.3902780556111223,1.3659090274403353e-32
1.3922784556911383,4.0868424279020434e-33
1.3942788557711543,1.2106241382991819e-33
1.3962792558511703,3.5504719176936148e-34
1.3982796559311863,1.0309038284770507e-34
1.4002800560112023,2.9635041548498177e-35
1.4022804560912183,8.434284493266036e-36
1.4042808561712343,2.3765462410033947e-36
1.4062812562512503,6.629787512615907e-37
1.4082816563312663,1.831083997648057e-37
1.4102820564112823,5.006938334130429e-38
1.4122824564912984,1.35547507340287e-38
1.4142828565713144,3.6330062572499293e-39
1.4162832566513304,9.640422634244626e-40
1.4182836567313464,2.5326858210690698e-40
1.4202840568113624,6.587519015193749e-41
1.4222844568913784,1.696358979882411e-41
1.4242848569713942,4.324829192979718e-42
1.4262852570514102,1.0916300320944597e-42
1.4282856571314262,2.7279556651762933e-43
1.4302860572114422,6.749233571618271e-44
1.4322864572914582,1.6532058210164387e-44
1.4342868573714742,4.009172206523469e-45
1.4362872574514902,9.625821715130887e-46
1.4382876575315062,2.288106494301119e-46
